"Step","cosmic-field-350 - immediate_reward","cosmic-field-350 - immediate_reward__MIN","cosmic-field-350 - immediate_reward__MAX"
"200447","0","0","0"
"200475","0","0","0"
"200523","0","0","0"
"200525","0","0","0"
"200860","1","1","1"
"200910","0","0","0"
"201351","0","0","0"
"201426","1","1","1"
"201742","0","0","0"
"201775","0","0","0"
"201958","0","0","0"
"201964","0","0","0"
"202557","0","0","0"
"202787","0","0","0"
"202893","0","0","0"
"203101","0","0","0"
"203152","1","1","1"
"203236","0","0","0"
"203452","1","1","1"
"203659","2","2","2"
"203707","0","0","0"
"203838","0","0","0"
"203919","1","1","1"
"204023","0","0","0"
"204088","0","0","0"
"204104","0","0","0"
"204183","1","1","1"
"204533","0","0","0"
"205176","0","0","0"
"205182","2","2","2"
"205594","0","0","0"
"205617","0","0","0"
"205806","0","0","0"
"205980","0","0","0"
"206853","0","0","0"
"206873","0","0","0"
"206942","0","0","0"
"207006","0","0","0"
"207036","0","0","0"
"207079","0","0","0"
"207157","0","0","0"
"207161","0","0","0"
"207165","0","0","0"
"207184","0","0","0"
"207355","0","0","0"
"207638","0","0","0"
"207834","0","0","0"
"208189","0","0","0"
"208394","0","0","0"
"208420","0","0","0"
"208537","0","0","0"
"208693","0","0","0"
"208824","0","0","0"
"208836","0","0","0"
"209027","0","0","0"
"209666","1","1","1"
"209718","0","0","0"
"209734","0","0","0"
"209817","0","0","0"
"209831","0","0","0"
"210551","0","0","0"
"210563","0","0","0"
"210575","0","0","0"
"210820","0","0","0"
"210878","1","1","1"
"210947","0","0","0"
"211084","0","0","0"
"211134","0","0","0"
"211407","0","0","0"
"211475","0","0","0"
"211556","0","0","0"
"211586","0","0","0"
"211770","0","0","0"
"211891","0","0","0"
"211963","0","0","0"
"212375","0","0","0"
"212601","0","0","0"
"212818","0","0","0"
"212900","0","0","0"
"213317","0","0","0"
"214117","0","0","0"
"214162","0","0","0"
"214170","0","0","0"
"214188","0","0","0"
"214230","0","0","0"
"214250","0","0","0"
"214382","0","0","0"
"214392","0","0","0"
"214396","0","0","0"
"214495","0","0","0"
"214497","0","0","0"
"214523","0","0","0"
"214533","0","0","0"
"214553","0","0","0"
"214682","0","0","0"
"214765","1","1","1"
"215237","0","0","0"
"215265","1","1","1"
"215321","0","0","0"
"215422","0","0","0"
"215493","0","0","0"
"215765","0","0","0"
"215894","0","0","0"
"215950","0","0","0"
"215993","1","1","1"
"216065","0","0","0"
"216147","0","0","0"
"216277","0","0","0"
"216869","0","0","0"
"216948","0","0","0"
"217093","0","0","0"
"217358","0","0","0"
"217483","0","0","0"
"217611","0","0","0"
"217720","0","0","0"
"218048","0","0","0"
"218210","0","0","0"
"218489","0","0","0"
"218546","0","0","0"
"218640","0","0","0"
"218702","0","0","0"
"219025","1","1","1"
"219256","0","0","0"
"219262","0","0","0"
"219276","0","0","0"
"219287","0","0","0"
"219323","0","0","0"
"219359","0","0","0"
"219414","0","0","0"
"219501","0","0","0"
"219559","0","0","0"
"219837","0","0","0"
"219861","0","0","0"
"219873","0","0","0"
"219916","0","0","0"
"220201","0","0","0"
"220235","0","0","0"
"220769","0","0","0"
"220802","0","0","0"
"221142","0","0","0"
"221219","0","0","0"
"221501","0","0","0"
"221519","1","1","1"
"221878","0","0","0"
"222005","0","0","0"
"222029","0","0","0"
"222132","0","0","0"
"222152","0","0","0"
"222301","0","0","0"
"222346","0","0","0"
"222669","0","0","0"
"222909","0","0","0"
"223435","0","0","0"
"223787","0","0","0"
"223924","0","0","0"
"224164","0","0","0"
"224261","0","0","0"
"224337","0","0","0"
"224557","0","0","0"
"225057","0","0","0"
"225100","0","0","0"
"225446","0","0","0"
"225487","0","0","0"
"225563","0","0","0"
"226086","6","6","6"
"226172","0","0","0"
"226283","0","0","0"
"226444","0","0","0"
"226617","0","0","0"
"226638","0","0","0"
"226823","1","1","1"
"226944","0","0","0"
"226975","0","0","0"
"227192","0","0","0"
"227398","1","1","1"
"227529","0","0","0"
"227539","0","0","0"
"227844","0","0","0"
"228096","0","0","0"
"228321","0","0","0"
"228398","0","0","0"
"228490","0","0","0"
"228501","0","0","0"
"228585","0","0","0"
"228627","0","0","0"
"228704","0","0","0"
"228879","0","0","0"
"229160","0","0","0"
"229250","0","0","0"
"229367","1","1","1"
"229466","0","0","0"
"229470","1","1","1"
"229775","0","0","0"
"229983","0","0","0"
"230356","0","0","0"
"230614","0","0","0"
"230959","1","1","1"
"231004","1","1","1"
"231062","1","1","1"
"231265","0","0","0"
"231271","0","0","0"
"231279","0","0","0"
"231732","0","0","0"
"232153","0","0","0"
"232272","0","0","0"
"232465","0","0","0"
"232626","1","1","1"
"232912","0","0","0"
"232961","0","0","0"
"233015","0","0","0"
"233130","0","0","0"
"233280","0","0","0"
"233470","0","0","0"
"233501","0","0","0"
"233719","0","0","0"
"233862","1","1","1"
"233902","0","0","0"
"233939","1","1","1"
"233945","0","0","0"
"233963","0","0","0"
"234082","0","0","0"
"234557","0","0","0"
"234667","0","0","0"
"235226","0","0","0"
"235335","0","0","0"
"235742","0","0","0"
"235999","0","0","0"
"236221","0","0","0"
"236410","0","0","0"
"236897","0","0","0"
"236933","0","0","0"
"237459","0","0","0"
"237497","0","0","0"
"237626","0","0","0"
"237753","0","0","0"
"237818","0","0","0"
"238120","0","0","0"
"238239","0","0","0"
"238343","0","0","0"
"238631","1","1","1"
"238746","0","0","0"
"238897","0","0","0"
"238948","0","0","0"
"239161","0","0","0"
"239752","0","0","0"
"239808","0","0","0"
"239834","0","0","0"
"240341","0","0","0"
"240548","0","0","0"
"240679","1","1","1"
"240741","0","0","0"
"240892","0","0","0"
"240995","0","0","0"
"241303","0","0","0"
"241341","0","0","0"
"241456","0","0","0"
"241464","0","0","0"
"241668","1","1","1"
"241688","0","0","0"
"241773","0","0","0"
"241799","0","0","0"
"241825","0","0","0"
"241847","0","0","0"
"242236","0","0","0"
"242429","0","0","0"
"242496","0","0","0"
"242615","0","0","0"
"242677","0","0","0"
"242796","0","0","0"
"243027","0","0","0"
"243055","0","0","0"
"243371","0","0","0"
"243770","0","0","0"
"243823","0","0","0"
"243952","0","0","0"
"243960","0","0","0"
"244052","0","0","0"
"244428","0","0","0"
"244537","0","0","0"
"244585","1","1","1"
"244613","0","0","0"
"244680","0","0","0"
"244710","0","0","0"
"244783","1","1","1"
"245006","0","0","0"
"245053","0","0","0"
"245099","0","0","0"
"245200","0","0","0"
"245419","0","0","0"
"245458","0","0","0"
"245816","0","0","0"
"245826","0","0","0"
"246208","0","0","0"
"246305","0","0","0"
"246441","0","0","0"
"246624","1","1","1"
"246630","0","0","0"
"247057","1","1","1"
"247331","1","1","1"
"247409","0","0","0"
"247683","0","0","0"
"247707","0","0","0"
"247776","0","0","0"
"247824","0","0","0"
"247961","2","2","2"
"247993","0","0","0"
"248288","0","0","0"
"248419","0","0","0"
"248744","0","0","0"
"248943","0","0","0"
"248992","0","0","0"
"249552","1","1","1"
"249876","0","0","0"
"249882","0","0","0"
"250138","0","0","0"
"250324","0","0","0"
"250338","0","0","0"
"250443","0","0","0"
"250535","0","0","0"
"250753","2","2","2"
"251081","0","0","0"
"251101","0","0","0"
"251210","0","0","0"
"251506","0","0","0"
"251551","0","0","0"
"251581","2","2","2"
"251690","0","0","0"
"251911","1","1","1"
"252261","1","1","1"
"252291","1","1","1"
"252645","0","0","0"
"252913","0","0","0"
"253066","0","0","0"
"253078","0","0","0"
"253165","0","0","0"
"253523","0","0","0"
"253610","0","0","0"
"253661","0","0","0"
"253828","1","1","1"
"253966","0","0","0"
"253972","0","0","0"
"254025","1","1","1"
"254233","0","0","0"
"254528","0","0","0"
"254608","0","0","0"
"254719","2","2","2"
"254959","0","0","0"
"255396","0","0","0"
"255418","1","1","1"
"255422","0","0","0"
"255712","0","0","0"
"255718","0","0","0"
"255805","1","1","1"
"255875","0","0","0"
"256175","0","0","0"
"256217","0","0","0"
"256402","0","0","0"
"256455","0","0","0"
"257093","0","0","0"
"257116","0","0","0"
"257292","0","0","0"
"257550","0","0","0"
"257635","0","0","0"
"257711","0","0","0"
"257731","0","0","0"
"258023","0","0","0"
"258128","0","0","0"
"258343","0","0","0"
"258367","0","0","0"
"258756","0","0","0"
"258862","0","0","0"
"258951","0","0","0"
"259345","1","1","1"
"259442","0","0","0"
"259529","1","1","1"
"260103","0","0","0"
"260240","0","0","0"
"260252","0","0","0"
"260459","0","0","0"
"261467","0","0","0"
"261775","0","0","0"
"261902","0","0","0"
"262768","0","0","0"
"263266","0","0","0"
"263409","0","0","0"
"263617","0","0","0"
"263684","0","0","0"
"264169","0","0","0"
"264209","0","0","0"
"264230","0","0","0"
"264380","0","0","0"
"264544","1","1","1"
"264743","1","1","1"
"264872","0","0","0"
"265280","0","0","0"
"265504","0","0","0"
"265641","0","0","0"
"265725","0","0","0"
"265800","1","1","1"
"265989","0","0","0"
"266263","0","0","0"
"266390","0","0","0"
"266622","2","2","2"
"267105","0","0","0"
"267608","0","0","0"
"267922","2","2","2"
"267934","0","0","0"
"267977","0","0","0"
"268095","0","0","0"
"268236","0","0","0"
"268367","2","2","2"
"268681","0","0","0"
"268905","1","1","1"
"269080","0","0","0"
"269253","0","0","0"
"269261","0","0","0"
"269356","1","1","1"
"269533","0","0","0"
"269786","0","0","0"
"269800","0","0","0"
"269999","0","0","0"
"270050","0","0","0"
"270062","2","2","2"
"270229","0","0","0"
"270430","0","0","0"
"270767","0","0","0"
"270963","1","1","1"
"270977","0","0","0"
"271065","1","1","1"
"271194","0","0","0"
"271253","1","1","1"
"271275","1","1","1"
"271287","0","0","0"
"271341","2","2","2"
"271377","0","0","0"
"271385","0","0","0"
"271641","0","0","0"
"271824","0","0","0"
"271876","0","0","0"
"271882","0","0","0"
"271903","1","1","1"
"271941","1","1","1"
"271947","0","0","0"
"272056","0","0","0"
"272074","0","0","0"
"272145","0","0","0"
"272485","1","1","1"
"272509","0","0","0"
"272545","0","0","0"
"272690","0","0","0"
"272890","0","0","0"
"272979","0","0","0"
"273201","1","1","1"
"273205","1","1","1"
"273265","0","0","0"
"273349","0","0","0"
"273516","0","0","0"
"273828","0","0","0"
"273999","0","0","0"
"274080","4","4","4"
"274317","0","0","0"
"274520","0","0","0"
"274982","1","1","1"
"274986","0","0","0"
"275028","0","0","0"
"275239","0","0","0"
"275784","1","1","1"
"275830","0","0","0"
"275961","1","1","1"
"275963","0","0","0"
"276027","0","0","0"
"276114","0","0","0"
"276273","0","0","0"
"276627","0","0","0"
"276673","0","0","0"
"276840","0","0","0"
"276891","0","0","0"
"276897","1","1","1"
"276951","0","0","0"
"277100","0","0","0"
"277143","1","1","1"
"277261","2","2","2"
"277657","0","0","0"
"277759","0","0","0"
"277804","0","0","0"
"277846","1","1","1"
"277963","0","0","0"
"278104","0","0","0"
"278245","0","0","0"
"278542","0","0","0"
"278933","0","0","0"
"279247","0","0","0"
"279306","1","1","1"
"279340","0","0","0"
"279370","0","0","0"
"279440","0","0","0"
"279684","0","0","0"
"280101","1","1","1"
"280160","0","0","0"
"280360","0","0","0"
"280382","1","1","1"
"280416","1","1","1"
"280493","0","0","0"
"280735","0","0","0"
"280834","0","0","0"
"280936","0","0","0"
"281018","0","0","0"
"281361","4","4","4"
"281464","0","0","0"
"281655","0","0","0"
"281943","1","1","1"
"281947","0","0","0"
"282211","0","0","0"
"282233","0","0","0"
"282424","0","0","0"
"282479","0","0","0"
"282489","0","0","0"
"282565","0","0","0"
"282640","0","0","0"
"283092","0","0","0"
"283302","0","0","0"
"283397","0","0","0"
"283678","0","0","0"
"283765","0","0","0"
"283835","2","2","2"
"283865","0","0","0"
"284002","0","0","0"
"284532","0","0","0"
"284594","0","0","0"
"284900","0","0","0"
"284945","0","0","0"
"285005","0","0","0"
"285015","0","0","0"
"285072","1","1","1"
"285178","0","0","0"
"285451","0","0","0"
"285626","0","0","0"
"285725","1","1","1"
"285999","0","0","0"
"286264","0","0","0"
"286367","2","2","2"
"286443","0","0","0"
"286736","0","0","0"
"286748","1","1","1"
"287110","0","0","0"
"287219","0","0","0"
"287241","0","0","0"
"287426","0","0","0"
"287489","0","0","0"
"287843","0","0","0"
"287909","0","0","0"
"287990","0","0","0"
"288195","0","0","0"
"288308","0","0","0"
"288427","2","2","2"
"288897","0","0","0"
"288955","0","0","0"
"289098","0","0","0"
"289116","0","0","0"
"289440","0","0","0"
"289756","0","0","0"
"289813","0","0","0"
"289956","0","0","0"
"290222","0","0","0"
"290240","0","0","0"
"290544","0","0","0"
"290725","1","1","1"
"290783","0","0","0"
"290834","0","0","0"
"290858","0","0","0"
"290860","0","0","0"
"291167","0","0","0"
"291189","0","0","0"
"291244","0","0","0"
"291328","0","0","0"
"291340","0","0","0"
"291500","0","0","0"
"292500","0","0","0"
"292519","0","0","0"
"292905","0","0","0"
"293038","0","0","0"
"293639","0","0","0"
"293655","0","0","0"
"293804","6","6","6"
"294019","0","0","0"
"294047","0","0","0"
"294225","0","0","0"
"294465","1","1","1"
"294493","0","0","0"
"294555","0","0","0"
"294558","0","0","0"
"294580","1","1","1"
"294660","0","0","0"
"294745","0","0","0"
"294755","0","0","0"
"294868","0","0","0"
"294902","1","1","1"
"295092","0","0","0"
"295418","1","1","1"
"295631","0","0","0"
"295717","0","0","0"
"295722","0","0","0"
"296116","0","0","0"
"296172","0","0","0"
"296348","0","0","0"
"296594","1","1","1"
"296700","2","2","2"
"296732","0","0","0"
"296770","0","0","0"
"296945","0","0","0"
"296959","0","0","0"
"297237","0","0","0"
"297450","0","0","0"
"297575","1","1","1"
"297688","0","0","0"
"297736","1","1","1"
"297875","0","0","0"
"298318","0","0","0"
"298498","0","0","0"
"298568","0","0","0"
"298596","0","0","0"
"298654","0","0","0"
"298711","0","0","0"
"298793","0","0","0"
"298821","0","0","0"
"298952","0","0","0"
"299339","0","0","0"
"299396","0","0","0"
"299680","1","1","1"
"299843","0","0","0"
"299997","0","0","0"
"300561","1","1","1"
"300688","1","1","1"
"300700","1","1","1"
"300766","0","0","0"
"300851","1","1","1"
"301080","1","1","1"
"301171","0","0","0"
"301239","1","1","1"
"301245","1","1","1"
"301295","0","0","0"
"301456","0","0","0"
"301470","0","0","0"
"301491","0","0","0"
"301597","0","0","0"
"301648","1","1","1"
"301698","0","0","0"
"302030","1","1","1"
"302038","0","0","0"
"302096","1","1","1"
"302404","0","0","0"
"302483","4","4","4"
"302696","0","0","0"
"302992","0","0","0"
"303274","2","2","2"
"303427","1","1","1"
"303584","1","1","1"
"303780","0","0","0"
"303911","0","0","0"
"304054","4","4","4"
"304056","2","2","2"
"304070","0","0","0"
"304098","0","0","0"
"304106","0","0","0"
"305163","1","1","1"
"305283","0","0","0"
"305488","0","0","0"
"305958","1","1","1"
"306218","0","0","0"
"306506","0","0","0"
"306633","2","2","2"
"306653","0","0","0"
"306838","0","0","0"
"306889","0","0","0"
"306907","1","1","1"
"306994","1","1","1"
"307388","2","2","2"
"307640","0","0","0"
"307678","1","1","1"
"307871","0","0","0"
"308533","0","0","0"
"308557","0","0","0"
"308636","0","0","0"
"308984","0","0","0"
"309030","0","0","0"
"309177","2","2","2"
"309205","0","0","0"
"309231","0","0","0"
"309561","0","0","0"
"309760","0","0","0"
"309814","0","0","0"
"309933","1","1","1"
"310153","1","1","1"
"310544","0","0","0"
"310996","0","0","0"
"311114","0","0","0"
"311483","0","0","0"
"311851","0","0","0"
"311885","2","2","2"
"312032","0","0","0"
"312067","0","0","0"
"312109","1","1","1"
"312481","2","2","2"
"312587","1","1","1"
"312814","0","0","0"
"312891","0","0","0"
"313217","6","6","6"
"313287","0","0","0"
"313566","0","0","0"
"313928","1","1","1"
"314011","0","0","0"
"314165","0","0","0"
"314182","0","0","0"
"314361","0","0","0"
"314395","0","0","0"
"314443","0","0","0"
"314475","0","0","0"
"314835","2","2","2"
"315256","0","0","0"
"315393","0","0","0"
"315743","0","0","0"
"315991","0","0","0"
"316041","1","1","1"
"316293","1","1","1"
"316364","0","0","0"
"316597","0","0","0"
"316657","0","0","0"
"316861","0","0","0"
"316871","0","0","0"
"317100","0","0","0"
"317317","0","0","0"
"317561","0","0","0"
"317628","0","0","0"
"317909","0","0","0"
"318070","0","0","0"
"318187","0","0","0"
"318229","0","0","0"
"318253","1","1","1"
"318358","0","0","0"
"318394","2","2","2"
"318529","0","0","0"
"318632","0","0","0"
"318706","0","0","0"
"318878","0","0","0"
"318886","0","0","0"
"318920","1","1","1"
"319164","0","0","0"
"319234","0","0","0"
"319267","0","0","0"
"319289","0","0","0"
"319315","0","0","0"
"319705","0","0","0"
"319709","0","0","0"
"320171","0","0","0"
"320764","0","0","0"
"320851","0","0","0"
"320956","0","0","0"
"321276","0","0","0"
"321342","0","0","0"
"321696","0","0","0"
"321729","0","0","0"
"321854","0","0","0"
"321936","0","0","0"
"322061","0","0","0"
"322379","0","0","0"
"322387","0","0","0"
"322516","0","0","0"
"322703","0","0","0"
"322944","0","0","0"
"323206","1","1","1"
"323228","0","0","0"
"323253","0","0","0"
"323331","0","0","0"
"323345","0","0","0"
"323470","1","1","1"
"323504","2","2","2"
"323608","0","0","0"
"324027","1","1","1"
"324318","0","0","0"
"324385","0","0","0"
"324435","0","0","0"
"324492","0","0","0"
"324588","0","0","0"
"324705","0","0","0"
"324838","1","1","1"
"325105","0","0","0"
"325113","0","0","0"
"325122","0","0","0"
"325274","0","0","0"
"325508","0","0","0"
"325742","0","0","0"
"326147","0","0","0"
"326149","2","2","2"
"326289","0","0","0"
"326399","1","1","1"
"326566","0","0","0"
"326572","0","0","0"
"326594","0","0","0"
"326887","0","0","0"
"327012","0","0","0"
"327232","4","4","4"
"327278","0","0","0"
"327280","0","0","0"
"327320","0","0","0"
"327403","0","0","0"
"327479","0","0","0"
"327538","0","0","0"
"327578","0","0","0"
"327864","1","1","1"
"328573","1","1","1"
"328640","1","1","1"
"328702","0","0","0"
"328745","0","0","0"
"328835","0","0","0"
"328873","0","0","0"
"329034","0","0","0"
"329155","0","0","0"
"329310","0","0","0"
"330552","0","0","0"
"330668","0","0","0"
"330785","0","0","0"
"331024","1","1","1"
"331121","0","0","0"
"331147","1","1","1"
"331348","0","0","0"
"331474","0","0","0"
"331588","0","0","0"
"331603","0","0","0"
"331661","0","0","0"
"331744","1","1","1"
"331899","0","0","0"
"332088","0","0","0"
"332346","1","1","1"
"332643","0","0","0"
"332855","0","0","0"
"333030","0","0","0"
"333155","0","0","0"
"333268","0","0","0"
"333352","0","0","0"
"333780","0","0","0"
"333849","0","0","0"
"334091","0","0","0"
"334374","0","0","0"
"334604","0","0","0"
"334995","4","4","4"
"335049","0","0","0"
"335198","0","0","0"
"335395","0","0","0"
"335715","0","0","0"
"335813","0","0","0"
"335882","0","0","0"
"335994","0","0","0"
"336087","1","1","1"
"336537","0","0","0"
"336619","1","1","1"
"336792","0","0","0"
"337050","0","0","0"
"337056","0","0","0"
"337058","0","0","0"
"337132","0","0","0"
"337223","0","0","0"
"337327","0","0","0"
"337384","0","0","0"
"337414","0","0","0"
"337584","1","1","1"
"337753","0","0","0"
"337878","0","0","0"
"337894","0","0","0"
"338299","0","0","0"
"338528","0","0","0"
"339020","0","0","0"
"339157","0","0","0"
"339280","0","0","0"
"339308","6","6","6"
"339316","6","6","6"
"339342","0","0","0"
"339360","0","0","0"
"339513","0","0","0"
"339583","2","2","2"
"339652","0","0","0"
"339873","0","0","0"
"339877","0","0","0"
"340131","0","0","0"
"340405","1","1","1"
"340575","0","0","0"
"340736","0","0","0"
"340852","0","0","0"
"341112","0","0","0"
"341339","1","1","1"
"341636","0","0","0"
"341886","0","0","0"
"341929","0","0","0"
"342047","0","0","0"
"342172","0","0","0"
"342232","0","0","0"
"342859","0","0","0"
"342925","0","0","0"
"342998","1","1","1"
"343101","0","0","0"
"343498","0","0","0"
"343643","0","0","0"
"343796","0","0","0"
"343915","0","0","0"
"344484","0","0","0"
"344635","0","0","0"
"344667","0","0","0"
"344861","0","0","0"
"345132","0","0","0"
"345143","0","0","0"
"345698","0","0","0"
"345706","0","0","0"
"345726","0","0","0"
"345875","0","0","0"
"345953","0","0","0"
"346450","1","1","1"
"346621","4","4","4"
"347016","0","0","0"
"347028","0","0","0"
"347034","0","0","0"
"347137","0","0","0"
"347325","0","0","0"
"347380","0","0","0"
"347456","0","0","0"
"347543","0","0","0"
"347804","2","2","2"
"347947","0","0","0"
"347951","0","0","0"
"348064","0","0","0"
"348108","2","2","2"
"348247","0","0","0"
"348421","0","0","0"
