"Step","cosmic-field-350 - mean_reward","cosmic-field-350 - mean_reward__MIN","cosmic-field-350 - mean_reward__MAX"
"1314155","55.1","55.1","55.1"
"1314262","49.6","49.6","49.6"
"1314733","57.9","57.9","57.9"
"1314938","60.9","60.9","60.9"
"1315179","66.2","66.2","66.2"
"1316140","64.3","64.3","64.3"
"1316387","69","69","69"
"1316654","68.8","68.8","68.8"
"1316883","72.8","72.8","72.8"
"1317140","71.9","71.9","71.9"
"1317323","69","69","69"
"1317604","76.6","76.6","76.6"
"1317853","76","76","76"
"1318074","77.8","77.8","77.8"
"1318353","80.2","80.2","80.2"
"1318634","87","87","87"
"1318841","84.4","84.4","84.4"
"1319066","80","80","80"
"1319241","75.3","75.3","75.3"
"1319532","75.7","75.7","75.7"
"1319777","80.1","80.1","80.1"
"1320020","78.2","78.2","78.2"
"1320255","73.6","73.6","73.6"
"1320502","74.7","74.7","74.7"
"1320665","64.9","64.9","64.9"
"1321214","60.3","60.3","60.3"
"1321509","66.4","66.4","66.4"
"1321664","65","65","65"
"1321873","68.9","68.9","68.9"
"1322000","61.4","61.4","61.4"
"1322159","55.2","55.2","55.2"
"1322418","59.6","59.6","59.6"
"1322647","60.7","60.7","60.7"
"1322892","60.6","60.6","60.6"
"1323137","67.4","67.4","67.4"
"1323376","70.1","70.1","70.1"
"1323645","68.4","68.4","68.4"
"1323896","76.4","76.4","76.4"
"1324167","82.9","82.9","82.9"
"1324400","92.4","92.4","92.4"
"1324601","96.2","96.2","96.2"
"1324856","91.1","91.1","91.1"
"1325117","92.5","92.5","92.5"
"1325416","99.4","99.4","99.4"
"1325659","98","98","98"
"1325868","95","95","95"
"1325965","84.7","84.7","84.7"
"1326218","85","85","85"
"1326431","75.7","75.7","75.7"
"1326700","73.7","73.7","73.7"
"1326953","77.3","77.3","77.3"
"1327168","78.1","78.1","78.1"
"1327387","73.9","73.9","73.9"
"1327692","66.4","66.4","66.4"
"1327955","68.3","68.3","68.3"
"1328306","76.5","76.5","76.5"
"1328561","85.5","85.5","85.5"
"1328790","82.4","82.4","82.4"
"1329067","87.8","87.8","87.8"
"1329342","94","94","94"
"1330133","91.5","91.5","91.5"
"1330400","92.3","92.3","92.3"
"1330661","94.8","94.8","94.8"
"1331036","95.5","95.5","95.5"
"1331269","94.1","94.1","94.1"
"1331912","87.7","87.7","87.7"
"1332183","89.9","89.9","89.9"
"1332414","89.2","89.2","89.2"
"1332633","86.4","86.4","86.4"
"1332892","82.1","82.1","82.1"
"1333081","77.4","77.4","77.4"
"1333324","75.8","75.8","75.8"
"1333435","69.4","69.4","69.4"
"1333666","68.3","68.3","68.3"
"1333931","65.8","65.8","65.8"
"1334248","63.8","63.8","63.8"
"1334559","60.1","60.1","60.1"
"1334792","58.8","58.8","58.8"
"1335081","63.4","63.4","63.4"
"1335374","61.1","61.1","61.1"
"1335609","65.5","65.5","65.5"
"1335862","66.8","66.8","66.8"
"1336115","74.4","74.4","74.4"
"1337894","74.9","74.9","74.9"
"1338157","76.9","76.9","76.9"
"1338470","80.8","80.8","80.8"
"1338711","82.8","82.8","82.8"
"1339074","90.8","90.8","90.8"
"1339307","88.8","88.8","88.8"
"1339426","81.5","81.5","81.5"
"1339679","82.8","82.8","82.8"
"1339806","76.8","76.8","76.8"
"1341215","81.8","81.8","81.8"
"1341522","89.2","89.2","89.2"
"1341687","83.7","83.7","83.7"
"1341822","74.9","74.9","74.9"
"1342075","72","72","72"
"1342332","60.6","60.6","60.6"
"1342587","59.2","59.2","59.2"
"1342824","67.3","67.3","67.3"
"1343087","70.6","70.6","70.6"
"1343354","82.3","82.3","82.3"
"1343581","77","77","77"
"1343838","72.5","72.5","72.5"
"1344129","81.6","81.6","81.6"
"1344736","85.2","85.2","85.2"
"1344947","84.1","84.1","84.1"
"1345172","87","87","87"
"1345415","86.2","86.2","86.2"
"1345638","83.6","83.6","83.6"
"1345869","80","80","80"
"1346154","80.1","80.1","80.1"
"1346375","79.8","79.8","79.8"
"1346524","70.5","70.5","70.5"
"1346875","75","75","75"
"1347142","78.4","78.4","78.4"
"1347403","80.9","80.9","80.9"
"1347638","83.8","83.8","83.8"
"1347875","78.4","78.4","78.4"
"1348118","77.5","77.5","77.5"
"1348355","79.4","79.4","79.4"
"1348588","75.1","75.1","75.1"
"1348833","74.6","74.6","74.6"
"1349188","81","81","81"
"1349443","71.9","71.9","71.9"
"1349722","73.7","73.7","73.7"
"1349889","68","68","68"
"1350136","68.6","68.6","68.6"
"1350623","79","79","79"
"1350910","83.6","83.6","83.6"
"1351029","74.7","74.7","74.7"
"1351280","76.7","76.7","76.7"
"1351399","70.3","70.3","70.3"
"1351888","70.6","70.6","70.6"
"1352103","67.6","67.6","67.6"
"1352380","65.6","65.6","65.6"
"1352483","63.5","63.5","63.5"
"1352730","61.3","61.3","61.3"
"1352989","59.1","59.1","59.1"
"1353244","59.7","59.7","59.7"
"1353481","69.5","69.5","69.5"
"1355410","68.1","68.1","68.1"
"1355659","77.5","77.5","77.5"
"1355964","81.4","81.4","81.4"
"1356201","87.4","87.4","87.4"
"1356378","83.1","83.1","83.1"
"1356637","93.6","93.6","93.6"
"1356870","95.7","95.7","95.7"
"1357125","97.7","97.7","97.7"
"1357370","97.3","97.3","97.3"
"1357607","95.2","95.2","95.2"
"1357850","96.2","96.2","96.2"
"1358147","96.3","96.3","96.3"
"1358272","85.3","85.3","85.3"
"1358421","76.8","76.8","76.8"
"1358652","78.2","78.2","78.2"
"1358899","75.7","75.7","75.7"
"1359086","71.9","71.9","71.9"
"1359345","66.9","66.9","66.9"
"1359594","66.8","66.8","66.8"
"1359773","63","63","63"
"1360044","62.3","62.3","62.3"
"1360285","58.9","58.9","58.9"
"1360562","67.4","67.4","67.4"
"1360781","69.8","69.8","69.8"
"1360988","68.7","68.7","68.7"
"1361217","68.3","68.3","68.3"
"1361800","75.1","75.1","75.1"
"1362075","78.4","78.4","78.4"
"1362316","77.9","77.9","77.9"
"1362575","81.4","81.4","81.4"
"1362866","77.6","77.6","77.6"
"1363447","79.2","79.2","79.2"
"1363692","76.2","76.2","76.2"
"1363945","75.8","75.8","75.8"
"1364272","84.6","84.6","84.6"
"1364457","81.1","81.1","81.1"
"1364698","77.6","77.6","77.6"
"1364919","70.7","70.7","70.7"
"1365114","64.2","64.2","64.2"
"1365363","65.8","65.8","65.8"
"1365578","66.2","66.2","66.2"
"1365921","66","66","66"
"1366136","68","68","68"
"1366389","73","73","73"
"1366568","64.8","64.8","64.8"
"1366805","65.3","65.3","65.3"
"1367178","68.8","68.8","68.8"
"1367683","74.6","74.6","74.6"
"1367938","82.1","82.1","82.1"
"1368121","76.3","76.3","76.3"
"1368358","78.2","78.2","78.2"
"1368647","81.1","81.1","81.1"
"1368860","79","79","79"
"1369167","73.4","73.4","73.4"
"1369420","79","79","79"
"1369669","83.6","83.6","83.6"
"1370236","82.2","82.2","82.2"
"1370453","78.8","78.8","78.8"
"1370802","78.8","78.8","78.8"
"1371015","79.7","79.7","79.7"
"1371270","81.3","81.3","81.3"
"1371481","77.3","77.3","77.3"
"1371718","79.1","79.1","79.1"
"1372105","79.2","79.2","79.2"
"1372722","78.5","78.5","78.5"
"1373003","77.2","77.2","77.2"
"1373916","74.3","74.3","74.3"
"1374125","76.3","76.3","76.3"
"1374654","81.3","81.3","81.3"
"1374899","82.9","82.9","82.9"
"1375120","79.9","79.9","79.9"
"1375357","81.7","81.7","81.7"
"1375606","84.3","84.3","84.3"
"1375867","89.8","89.8","89.8"
"1376434","90.4","90.4","90.4"
"1376691","89.3","89.3","89.3"
"1376954","89.4","89.4","89.4"
"1377163","86.1","86.1","86.1"
"1377520","81.5","81.5","81.5"
"1377915","86.4","86.4","86.4"
"1378180","89.5","89.5","89.5"
"1378409","88","88","88"
"1378616","83.1","83.1","83.1"
"1378895","84.3","84.3","84.3"
"1379218","88.4","88.4","88.4"
"1379467","91","91","91"
"1379742","97.2","97.2","97.2"
"1379873","94.1","94.1","94.1"
"1380118","92.6","92.6","92.6"
"1380291","83","83","83"
"1380464","75.5","75.5","75.5"
"1380607","69.5","69.5","69.5"
"1380828","70.8","70.8","70.8"
"1381021","65.5","65.5","65.5"
"1381234","57.3","57.3","57.3"
"1381495","58","58","58"
"1381718","51.7","51.7","51.7"
"1381957","55.4","55.4","55.4"
"1382186","54.3","54.3","54.3"
"1382403","58.6","58.6","58.6"
"1382650","65.8","65.8","65.8"
"1382895","71.5","71.5","71.5"
"1383112","68.4","68.4","68.4"
"1383251","65.5","65.5","65.5"
"1383474","65.5","65.5","65.5"
"1383681","60.4","60.4","60.4"
"1383922","61.5","61.5","61.5"
"1384123","59.1","59.1","59.1"
"1384428","58.6","58.6","58.6"
"1384705","62.4","62.4","62.4"
"1384968","62.8","62.8","62.8"
"1385207","64.7","64.7","64.7"
"1385454","67.2","67.2","67.2"
"1385663","71.3","71.3","71.3"
"1385874","68.8","68.8","68.8"
"1386121","73.3","73.3","73.3"
"1386348","72.1","72.1","72.1"
"1386591","75.9","75.9","75.9"
"1386868","77.4","77.4","77.4"
"1387149","75.6","75.6","75.6"
"1387426","77.7","77.7","77.7"
"1387861","77.5","77.5","77.5"
"1388096","78.8","78.8","78.8"
"1388315","78.6","78.6","78.6"
"1388534","79.1","79.1","79.1"
"1388779","79","79","79"
"1389040","81.6","81.6","81.6"
"1389303","84.3","84.3","84.3"
"1389920","80.6","80.6","80.6"
"1390767","79.1","79.1","79.1"
"1391052","78.5","78.5","78.5"
"1392313","78.8","78.8","78.8"
"1392564","80.9","80.9","80.9"
"1392803","82.2","82.2","82.2"
"1393108","86.2","86.2","86.2"
"1393359","85.9","85.9","85.9"
"1393576","83.1","83.1","83.1"
"1393847","83.6","83.6","83.6"
"1394134","88.8","88.8","88.8"
"1394585","90.7","90.7","90.7"
"1394724","80.8","80.8","80.8"
"1394979","82.3","82.3","82.3"
"1395164","76.8","76.8","76.8"
"1395409","78.9","78.9","78.9"
"1395666","80.3","80.3","80.3"
"1395839","73.2","73.2","73.2"
"1396116","78","78","78"
"1396355","77.5","77.5","77.5"
"1396546","69.6","69.6","69.6"
"1396791","69.2","69.2","69.2"
"1396990","70.8","70.8","70.8"
"1397175","62.2","62.2","62.2"
"1397414","63.6","63.6","63.6"
"1397683","63.9","63.9","63.9"
"1397892","61.1","61.1","61.1"
"1398125","65.6","65.6","65.6"
"1398362","61.4","61.4","61.4"
"1398495","53.8","53.8","53.8"
"1398768","63.8","63.8","63.8"
"1399503","65","65","65"
"1399724","68.4","68.4","68.4"
"1399847","67.4","67.4","67.4"
"1400082","66.8","66.8","66.8"
"1400391","60.1","60.1","60.1"
"1400630","63","63","63"
"1400877","64.7","64.7","64.7"
"1401086","61.2","61.2","61.2"
"1401407","68","68","68"
"1401664","61.2","61.2","61.2"
"1401867","57.2","57.2","57.2"
"1402112","58.7","58.7","58.7"
"1402499","66.6","66.6","66.6"
"1402658","62.7","62.7","62.7"
"1402879","65","65","65"
"1403190","65","65","65"
"1403427","62","62","62"
"1403654","65.6","65.6","65.6"
"1403927","64.2","64.2","64.2"
"1404140","64.3","64.3","64.3"
"1404361","64.9","64.9","64.9"
"1404638","68.2","68.2","68.2"
"1404949","67.4","67.4","67.4"
"1405134","69.3","69.3","69.3"
"1405383","74","74","74"
"1405646","74.8","74.8","74.8"
"1405891","76.3","76.3","76.3"
"1406140","77.8","77.8","77.8"
"1406349","75.6","75.6","75.6"
"1406598","76.6","76.6","76.6"
"1406849","79","79","79"
"1407102","78.3","78.3","78.3"
"1407353","75.5","75.5","75.5"
"1407458","72.7","72.7","72.7"
"1407725","76.1","76.1","76.1"
"1407982","68.7","68.7","68.7"
"1408847","70.2","70.2","70.2"
"1409244","68.2","68.2","68.2"
"1409789","74","74","74"
"1410602","76.8","76.8","76.8"
"1411049","78.6","78.6","78.6"
"1411318","75.9","75.9","75.9"
"1411701","76.3","76.3","76.3"
"1412012","85.2","85.2","85.2"
"1412295","84.9","84.9","84.9"
"1412552","87.6","87.6","87.6"
"1412809","86.2","86.2","86.2"
"1413060","87.4","87.4","87.4"
"1413307","85.9","85.9","85.9"
"1413662","84.8","84.8","84.8"
"1413895","82.5","82.5","82.5"
"1414596","84.4","84.4","84.4"
"1415455","89.3","89.3","89.3"
"1415740","86.5","86.5","86.5"
"1416243","84.7","84.7","84.7"
"1416468","85.3","85.3","85.3"
"1416877","82.7","82.7","82.7"
"1417674","83.3","83.3","83.3"
"1417869","77.2","77.2","77.2"
"1418130","75","75","75"
"1418375","74.7","74.7","74.7"
"1418750","70.9","70.9","70.9"
"1419013","66.1","66.1","66.1"
"1419238","67.3","67.3","67.3"
"1419483","65.3","65.3","65.3"
"1419736","67.7","67.7","67.7"
"1420017","71.7","71.7","71.7"
"1420430","70.9","70.9","70.9"
"1420647","75.5","75.5","75.5"
"1420874","78","78","78"
"1421123","80.8","80.8","80.8"
"1421304","78.2","78.2","78.2"
"1421515","79.6","79.6","79.6"
"1421738","78","78","78"
"1421891","71.1","71.1","71.1"
"1422136","72.2","72.2","72.2"
"1422423","73.2","73.2","73.2"
"1422658","73.2","73.2","73.2"
"1422825","68.1","68.1","68.1"
"1423052","65.9","65.9","65.9"
"1423213","57.4","57.4","57.4"
"1423450","62.6","62.6","62.6"
"1423715","65.4","65.4","65.4"
"1424128","68","68","68"
"1424339","72.8","72.8","72.8"
"1424550","67.9","67.9","67.9"
"1424777","65.5","65.5","65.5"
"1425092","68.7","68.7","68.7"
"1425215","67.4","67.4","67.4"
"1425444","67.1","67.1","67.1"
"1425693","73.6","73.6","73.6"
"1425942","73.4","73.4","73.4"
"1426145","68.6","68.6","68.6"
"1426382","67.8","67.8","67.8"
"1426965","68.6","68.6","68.6"
"1427186","70.1","70.1","70.1"
"1427413","68.1","68.1","68.1"
"1427656","64.8","64.8","64.8"
"1427927","72.5","72.5","72.5"
"1428174","74.8","74.8","74.8"
"1428511","77.6","77.6","77.6"
"1429530","74.9","74.9","74.9"
"1429773","78.7","78.7","78.7"
"1430000","77.5","77.5","77.5"
"1430291","79.4","79.4","79.4"
"1430576","85.6","85.6","85.6"
"1430827","85.9","85.9","85.9"
"1431006","81.3","81.3","81.3"
"1431279","80.1","80.1","80.1"
"1431502","76.3","76.3","76.3"
"1431741","73.2","73.2","73.2"
"1431946","71.1","71.1","71.1"
"1432161","68.2","68.2","68.2"
"1432416","71.8","71.8","71.8"
"1432605","65.8","65.8","65.8"
"1432840","61.4","61.4","61.4"
"1432957","56.3","56.3","56.3"
"1433230","65.4","65.4","65.4"
"1434003","64.5","64.5","64.5"
"1434290","67.4","67.4","67.4"
"1434583","68.2","68.2","68.2"
"1434886","66.7","66.7","66.7"
"1435041","61.9","61.9","61.9"
"1435360","61.8","61.8","61.8"
"1435979","65.8","65.8","65.8"
"1436182","61.8","61.8","61.8"
"1436365","63.3","63.3","63.3"
"1436616","61.2","61.2","61.2"
"1436861","62.8","62.8","62.8"
"1437048","57","57","57"
"1437317","59.3","59.3","59.3"
"1437564","67","67","67"
"1437683","66.6","66.6","66.6"
"1437934","61.9","61.9","61.9"
"1438155","60.3","60.3","60.3"
"1438394","64.6","64.6","64.6"
"1438681","70.1","70.1","70.1"
"1439248","69.1","69.1","69.1"
"1439505","74.3","74.3","74.3"
"1439758","79.3","79.3","79.3"
"1440005","76.8","76.8","76.8"
"1440518","74.3","74.3","74.3"
"1440679","74.8","74.8","74.8"
"1442042","78.6","78.6","78.6"
"1442275","73.8","73.8","73.8"
"1442460","66.9","66.9","66.9"
"1443367","66.8","66.8","66.8"
"1443652","66.8","66.8","66.8"
"1443885","61.4","61.4","61.4"
"1444118","62.9","62.9","62.9"
"1444315","59.1","59.1","59.1"
"1444530","59.3","59.3","59.3"
"1444795","69.4","69.4","69.4"
"1445112","66.3","66.3","66.3"
"1445419","70.5","70.5","70.5"
"1445632","74.4","74.4","74.4"
"1445825","70.9","70.9","70.9"
"1446042","66.3","66.3","66.3"
"1446293","68.5","68.5","68.5"
"1446830","67.9","67.9","67.9"
"1447175","64.2","64.2","64.2"
"1447450","66.1","66.1","66.1"
"1448181","60.3","60.3","60.3"
"1448678","59.5","59.5","59.5"
"1448793","55.4","55.4","55.4"
"1449036","57.4","57.4","57.4"
"1449327","61.8","61.8","61.8"
"1449578","66.8","66.8","66.8"
"1450879","70","70","70"
"1451286","67.4","67.4","67.4"
"1451583","74.4","74.4","74.4"
"1451812","74.6","74.6","74.6"
"1452059","77.3","77.3","77.3"
"1452274","78.6","78.6","78.6"
"1452501","82.7","82.7","82.7"
"1453090","82","82","82"
"1453323","82.2","82.2","82.2"
"1453746","78.7","78.7","78.7"
"1454001","73.3","73.3","73.3"
"1454254","74.4","74.4","74.4"
"1455575","74.6","74.6","74.6"
"1456224","76.3","76.3","76.3"
"1456473","75.2","75.2","75.2"
"1456708","76","76","76"
"1456961","77.5","77.5","77.5"
"1457628","81.1","81.1","81.1"
"1458043","80.6","80.6","80.6"
"1458226","78.3","78.3","78.3"
"1458453","78.3","78.3","78.3"
"1458724","81","81","81"
"1458975","83.4","83.4","83.4"
"1459252","85.1","85.1","85.1"
"1459705","81.9","81.9","81.9"
"1459932","80.9","80.9","80.9"
"1460165","78","78","78"
"1460450","71.1","71.1","71.1"
"1460709","67.7","67.7","67.7"
"1460972","76","76","76"
"1461205","74.4","74.4","74.4"
"1461474","72.9","72.9","72.9"
"1461937","66.4","66.4","66.4"
"1462198","61.3","61.3","61.3"
"1462401","63.1","63.1","63.1"
"1462668","66.8","66.8","66.8"
"1462917","71.8","71.8","71.8"
"1463584","76.7","76.7","76.7"
"1463815","80.2","80.2","80.2"
"1463962","69.2","69.2","69.2"
"1464251","73.7","73.7","73.7"
"1464478","73.4","73.4","73.4"
"1464625","70.7","70.7","70.7"
"1465682","71","71","71"
"1465945","71.6","71.6","71.6"
"1466098","62.1","62.1","62.1"
"1466265","57","57","57"
"1466534","58.4","58.4","58.4"
"1466829","59.3","59.3","59.3"
"1467150","65.3","65.3","65.3"
"1467547","62.6","62.6","62.6"
"1467922","64.3","64.3","64.3"
"1468031","63.6","63.6","63.6"
"1468270","65.8","65.8","65.8"
"1468761","68.1","68.1","68.1"
"1469048","79.7","79.7","79.7"
"1469243","79.8","79.8","79.8"
"1469438","74.2","74.2","74.2"
"1469911","75.1","75.1","75.1"
"1470186","77","77","77"
"1470551","78.4","78.4","78.4"
"1470798","79.1","79.1","79.1"
"1471055","89.1","89.1","89.1"
"1471268","85.4","85.4","85.4"
"1471453","80","80","80"
"1472344","79.4","79.4","79.4"
"1472857","88.9","88.9","88.9"
"1473068","87.8","87.8","87.8"
"1473551","86.3","86.3","86.3"
"1473830","88.8","88.8","88.8"
"1474129","84.3","84.3","84.3"
"1474372","83.4","83.4","83.4"
"1474567","75.4","75.4","75.4"
"1474910","78","78","78"
"1475189","88.8","88.8","88.8"
"1475628","86.5","86.5","86.5"
"1476023","81.9","81.9","81.9"
"1476278","90.1","90.1","90.1"
"1476557","87.5","87.5","87.5"
"1476816","87.1","87.1","87.1"
"1477743","94.8","94.8","94.8"
"1477990","94.8","94.8","94.8"
"1479285","95.4","95.4","95.4"
"1479534","94.5","94.5","94.5"
"1479797","89.1","89.1","89.1"
"1480066","88","88","88"
"1480205","81","81","81"
"1480318","70.2","70.2","70.2"
"1480467","66.2","66.2","66.2"
"1480736","62.3","62.3","62.3"
"1481235","59.5","59.5","59.5"
"1481478","59.2","59.2","59.2"
"1481707","63.6","63.6","63.6"
"1481822","56.2","56.2","56.2"
"1482071","57.3","57.3","57.3"
"1482322","56.2","56.2","56.2"
"1482597","63.1","63.1","63.1"
"1482832","68.2","68.2","68.2"
"1483085","78.5","78.5","78.5"
"1483634","79.7","79.7","79.7"
"1483885","78.8","78.8","78.8"
"1484102","77.7","77.7","77.7"
"1484375","80.7","80.7","80.7"
"1484620","87.8","87.8","87.8"
"1484863","84.4","84.4","84.4"
"1485076","85.3","85.3","85.3"
"1485329","88.2","88.2","88.2"
"1485990","95.7","95.7","95.7"
"1486205","91","91","91"
"1486590","91.5","91.5","91.5"
"1486869","96.8","96.8","96.8"
"1487112","98.2","98.2","98.2"
"1487355","95.1","95.1","95.1"
"1487518","89.2","89.2","89.2"
"1487761","89.7","89.7","89.7"
"1488478","92.4","92.4","92.4"
"1488645","83.2","83.2","83.2"
"1488746","70.5","70.5","70.5"
"1489533","71.6","71.6","71.6"
"1489816","73","73","73"
"1489997","61.2","61.2","61.2"
"1490288","62.5","62.5","62.5"
"1490569","63.5","63.5","63.5"
"1490986","68.3","68.3","68.3"
"1491663","69.9","69.9","69.9"
"1492312","66.3","66.3","66.3"
"1492539","68.8","68.8","68.8"
"1492798","75.5","75.5","75.5"
"1492983","70.6","70.6","70.6"
"1493286","69.9","69.9","69.9"
"1493563","72.8","72.8","72.8"
"1494006","72.6","72.6","72.6"
"1494279","74.2","74.2","74.2"
"1494480","70.3","70.3","70.3"
"1494665","65.3","65.3","65.3"
"1494904","66.6","66.6","66.6"
"1495275","73.3","73.3","73.3"
"1495474","71.5","71.5","71.5"
"1495759","76.7","76.7","76.7"
"1496490","77","77","77"
"1496711","77.2","77.2","77.2"
"1496894","70.3","70.3","70.3"
"1497145","68.2","68.2","68.2"
"1497404","72.3","72.3","72.3"
"1497659","77.5","77.5","77.5"
"1497876","71.4","71.4","71.4"
"1498161","70.2","70.2","70.2"
"1498366","71.2","71.2","71.2"
"1498601","67.9","67.9","67.9"
"1498832","66.8","66.8","66.8"
"1499121","69.9","69.9","69.9"
"1499592","74.3","74.3","74.3"
"1500219","76.5","76.5","76.5"
"1500450","77.3","77.3","77.3"
"1500695","77.4","77.4","77.4"
"1500876","76.3","76.3","76.3"
"1501131","72.8","72.8","72.8"
"1501538","77.5","77.5","77.5"
"1501769","76.4","76.4","76.4"
"1501982","70.7","70.7","70.7"
"1502219","70.6","70.6","70.6"
"1502764","72.3","72.3","72.3"
"1502927","63.8","63.8","63.8"
"1503214","64.8","64.8","64.8"
"1503463","60.4","60.4","60.4"
"1503678","64.5","64.5","64.5"
"1503901","63.8","63.8","63.8"
"1504244","60.9","60.9","60.9"
"1504477","63.6","63.6","63.6"
"1504718","69","69","69"
"1504975","68.6","68.6","68.6"
"1505248","67.5","67.5","67.5"
"1505417","66.8","66.8","66.8"
"1505632","63.8","63.8","63.8"
"1505837","64.5","64.5","64.5"
"1506066","64.5","64.5","64.5"
"1506321","67","67","67"
"1506502","61.9","61.9","61.9"
"1506775","64.3","64.3","64.3"
"1506872","55.8","55.8","55.8"
"1507119","57.6","57.6","57.6"
"1507444","58","58","58"
"1507711","67.9","67.9","67.9"
"1507820","62.9","62.9","62.9"
"1508045","62.1","62.1","62.1"
"1508250","60","60","60"
"1508431","55.5","55.5","55.5"
"1508736","71","71","71"
"1508947","68.9","68.9","68.9"
"1509264","80.3","80.3","80.3"
"1509423","71.7","71.7","71.7"
"1509678","73.3","73.3","73.3"
"1510047","72","72","72"
"1510214","74.1","74.1","74.1"
"1510449","77.7","77.7","77.7"
"1510722","82.8","82.8","82.8"
"1510969","86.7","86.7","86.7"
"1511234","76.8","76.8","76.8"
"1511457","74.2","74.2","74.2"
"1511762","70.9","70.9","70.9"
"1511961","75.5","75.5","75.5"
"1512312","73.3","73.3","73.3"
"1512545","68.5","68.5","68.5"
"1512764","73.1","73.1","73.1"
"1512931","67","67","67"
"1513198","66.7","66.7","66.7"
"1513429","63.7","63.7","63.7"
"1513644","61.7","61.7","61.7"
"1513897","67.7","67.7","67.7"
"1514618","68.2","68.2","68.2"
"1514801","66.2","66.2","66.2"
